Ax,Ay,Az,Gx,Gy,Gz,Flow_X,Flow_Y,LiDar
-184.94,-32.78,988.22,-1.1,23.44,9.4,1,-1,12
-184.94,-32.78,988.22,4.03,31.25,4.76,0,-1,11
-191.16,-37.9,989.87,-0.49,33.08,0.85,0,0,11
-191.16,-37.9,989.87,-7.2,19.41,-0.61,0,-1,11
-187.68,-33.51,986.76,-0.12,27.1,-4.64,1,0,13
-187.68,-33.51,986.76,5.74,22.34,5.25,0,0,12
-184.75,-22.89,987.3,-0.61,20.87,-0.37,0,0,11
-184.75,-22.89,987.3,-4.03,22.09,-5.74,1,0,11
-178.34,-17.03,983.83,-1.34,16.97,-3.05,1,0,12
-178.34,-17.03,983.83,5.98,21.12,6.71,0,0,11
-173.95,-1.65,982.18,-6.35,21.12,-16.72,0,0,11
-173.95,-1.65,982.18,1.46,21,0.24,0,0,13
-180.36,9.16,984.56,3.91,19.53,-10.5,0,1,11
-180.36,9.16,984.56,-2.44,22.83,-2.81,0,0,11
-182.19,6.96,986.02,0.98,24.29,-3.17,0,2,11
-182.19,6.96,986.02,3.78,24.05,-1.59,0,0,11
-198.12,17.21,978.52,-1.95,22.22,2.2,0,1,12
-198.12,17.21,978.52,-0.98,26.98,1.46,0,0,12
-204.16,4.03,966.43,-1.59,19.9,-0.37,3,0,12
-216.43,-1.83,968.81,0.85,20.26,8.3,5,1,12
-216.43,-1.83,968.81,-1.46,18.8,-1.71,0,0,12
-234.19,-11.35,971.01,-6.84,23.8,-5.37,4,0,12
-234.19,-11.35,971.01,0.73,19.65,-4.03,6,0,12
-243.71,-21.24,973.02,3.54,21.24,1.46,1,0,12
-243.71,-21.24,973.02,1.71,18.31,-5,1,-1,12
-253.78,-19.04,973.75,4.64,20.51,-1.83,0,0,12
-253.78,-19.04,973.75,1.59,19.9,-6.96,1,-1,12
-253.78,-19.04,973.75,-1.1,17.7,-1.1,0,0,12
-253.78,-19.04,973.75,4.76,19.65,0,0,-3,12
-275.57,-28.75,970.83,-0.73,22.95,-2.56,0,0,12
-275.57,-28.75,970.83,-2.08,21.12,-0.85,0,2,12
-282.53,-17.58,969.73,-1.34,19.78,-6.84,0,2,12
-282.53,-17.58,969.73,5,26.98,-2.32,0,2,12
-290.41,-16.85,965.52,0.24,24.9,6.71,0,2,12
-290.41,-16.85,965.52,1.34,21.73,0,0,0,12
-286.93,-12.45,968.08,-1.22,15.26,3.54,0,0,12
-286.93,-12.45,968.08,1.46,15.5,1.71,1,0,12
-296.63,-3.11,968.99,-1.1,12.57,-3.42,0,0,12
-296.63,-3.11,968.99,3.3,18.31,-7.93,0,0,12
-288.21,-2.75,968.99,1.95,25.63,5.86,0,0,12
-288.21,-2.75,968.99,2.44,20.39,-1.95,0,0,12
-291.87,1.28,968.63,4.88,17.46,0.98,0,0,12
-291.87,1.28,968.63,-0.12,19.65,-0.12,0,0,12
-281.62,8.06,968.26,-3.91,16.97,4.15,0,0,12
-281.62,8.06,968.26,-3.05,14.28,1.34,0,0,12
-276.67,6.23,966.8,-0.49,13.92,-0.37,0,0,13
-276.67,6.23,966.8,-4.52,14.04,-7.32,0,0,13
-279.79,1.1,964.6,1.22,16.97,7.69,0,0,13
-279.79,1.1,964.6,-0.98,15.26,-3.17,0,0,13
-274.84,-3.11,967.16,0,16.6,-2.2,1,0,12
-274.84,-3.11,967.16,-4.03,16.6,-4.64,0,0,13
-281.43,-18.49,964.23,-0.73,20.02,-11.6,1,0,13
-281.43,-18.49,964.23,4.27,23.56,-1.22,0,0,13
-280.33,-31.49,963.68,-0.61,17.09,1.83,0,0,13
-280.33,-31.49,963.68,-1.95,15.99,1.71,0,0,13
-278.5,-39.92,963.87,-1.83,17.09,1.46,0,0,13
-278.5,-39.92,963.87,-8.06,15.01,-4.03,0,0,13
-284.36,-48.16,969.54,2.81,16.72,-6.96,-1,0,13
-284.36,-48.16,969.54,-6.96,15.14,-10.01,5,2,13
-284.55,-51.45,971.92,1.83,22.09,-3.54,8,1,13
-284.55,-51.45,971.92,3.17,25.76,0.73,8,2,13
-284.55,-51.45,971.92,3.3,21.61,3.66,0,0,13
-286.74,-53.28,969.18,-8.18,13.18,-0.61,6,2,13
-286.74,-53.28,969.18,-3.78,13.67,0.12,2,0,13
-288.21,-47.61,965.7,5.62,13.55,-1.59,0,0,13
-288.21,-47.61,965.7,-2.08,10.62,-4.52,0,0,13
-296.45,-50.72,962.04,-2.44,18.8,0.12,0,0,13
-296.45,-50.72,962.04,-4.76,12.7,-1.34,1,0,13
-296.45,-50.72,962.04,2.32,21.48,-6.1,0,0,13
-296.45,-50.72,962.04,-1.95,21,4.88,0,0,13
-296.45,-53.47,967.53,3.05,23.07,4.15,0,0,13
-296.45,-53.47,967.53,3.3,23.32,-1.34,0,0,13
-296.45,-49.99,963.5,-1.34,15.38,-6.23,0,0,13
-296.45,-49.99,963.5,1.22,10.13,-2.81,0,0,13
-297.55,-50.35,956.73,-0.85,23.93,-3.3,0,0,13
-297.55,-50.35,956.73,-0.49,15.38,-5.74,0,0,14
-302.12,-46.51,956.18,-4.27,14.4,-7.69,0,0,13
-302.12,-46.51,956.18,-2.32,15.87,-5.98,0,1,13
-299.19,-43.03,956.73,-0.49,14.16,-1.46,0,3,14
-299.19,-43.03,956.73,-1.46,10.99,3.05,0,0,14
-313.48,-45.41,958.37,-6.84,7.93,6.1,0,0,14
-313.48,-45.41,958.37,0,17.58,-1.71,0,0,14
-323.18,-39.92,959.66,5.37,16.24,5.74,0,0,14
-323.18,-39.92,959.66,2.32,18.55,1.95,0,0,14
-336,-40.28,955.44,3.05,15.63,4.88,0,0,14
-336,-40.28,955.44,-4.76,14.53,-8.42,0,1,13
-344.42,-42.11,956.54,1.22,8.42,-4.64,3,0,13
-344.42,-42.11,956.54,8.18,19.65,4.64,2,0,13
-346.8,-35.89,955.26,5,15.75,0.98,0,0,14
-346.8,-35.89,955.26,2.2,8.67,1.34,3,0,14
-344.06,-41.75,955.08,1.83,22.22,-0.49,3,0,13
-344.06,-41.75,955.08,2.81,20.63,-1.1,0,1,14
-344.06,-41.75,955.08,-0.98,15.99,-1.34,1,0,14
-344.06,-41.75,955.08,0.12,16.48,0.98,0,0,14
-337.83,-45.41,951.78,-0.98,13.18,1.1,1,1,14
-337.83,-45.41,951.78,2.56,13.31,0.12,1,0,14
-335.82,-51.45,953.06,5.62,8.42,-3.66,1,-1,14
-335.82,-51.45,953.06,-2.2,11.6,2.32,0,0,14
-342.96,-37.72,954.71,6.84,16.72,-1.59,0,0,14
-342.96,-37.72,954.71,-4.39,14.89,-2.81,1,0,14
-338.38,-32.23,958.74,-5.13,15.26,-9.16,0,-1,14
-338.38,-32.23,958.74,3.05,13.92,7.32,0,-1,14
-338.38,-32.23,958.74,-1.22,14.4,2.81,0,0,14
-352.66,-19.78,945.56,-5,18.8,4.03,0,0,14
-352.66,-19.78,945.56,-1.71,13.92,6.96,0,0,14
-352.84,-19.96,947.39,1.34,11.84,-6.71,0,0,14
-352.84,-19.96,947.39,4.76,13.92,-0.61,0,0,14
-357.97,-17.21,944.46,2.08,19.17,-5.74,0,0,14
-357.97,-17.21,944.46,0.37,8.54,-1.95,0,0,14
-357.97,-17.21,944.46,2.2,18.68,3.91,0,0,14
-357.97,-17.21,944.46,-3.66,20.02,-1.1,0,0,14
-378.48,-15.56,949.22,-4.88,14.16,0.12,0,0,14
-378.48,-15.56,949.22,1.46,16.36,5.62,0,-1,14
-382.32,-17.03,945.19,2.56,14.77,-4.52,0,0,14
-382.32,-17.03,945.19,6.96,15.75,7.2,0,-1,14
-386.54,-20.32,937.5,-4.88,13.92,0.24,0,0,14
-386.54,-20.32,937.5,-2.81,8.3,2.81,3,0,14
-400.09,-30.03,935.49,-2.69,11.23,0,2,0,14
-400.09,-30.03,935.49,0.37,14.28,5.86,3,0,14
-411.25,-30.58,933.29,0.98,15.75,-0.24,3,0,14
-411.25,-30.58,933.29,0.12,14.77,3.42,0,0,14
-423.89,-35.34,933.29,7.57,15.14,-2.2,1,-1,14
-423.89,-35.34,933.29,3.91,15.99,2.93,1,0,14
-445.68,-40.28,929.63,-5.49,10.13,-8.18,1,0,14
-445.68,-40.28,929.63,4.39,11.72,3.42,0,0,14
-448.61,-38.64,934.94,1.59,4.27,0,0,0,14
-448.61,-38.64,934.94,1.83,10.13,1.1,0,0,15
-446.23,-25.63,938.42,4.15,10.5,4.39,0,0,14
-446.23,-25.63,938.42,2.44,9.03,5.49,1,0,14
-448.06,-17.58,938.78,-2.32,15.01,1.1,0,0,14
-448.06,-17.58,938.78,0.12,6.71,1.46,0,0,14
-431.58,-8.24,935.67,-0.73,3.42,-7.81,0,0,14
-431.58,-8.24,935.67,0.85,12.21,4.27,0,0,14
-431.58,-8.24,935.67,0.37,8.67,-2.69,0,0,14
-431.58,-8.24,935.67,-1.46,3.42,4.64,0,0,15
-416.2,8.24,932.01,0.37,7.08,-2.08,0,0,14
-416.2,8.24,932.01,-0.85,5.13,3.05,0,0,14
-418.21,10.8,931.46,5.74,13.31,-8.54,0,0,14
-418.21,10.8,931.46,1.34,4.15,-14.53,0,0,15
-425.9,2.01,933.11,-0.85,3.42,-10.5,0,0,14
-425.9,2.01,933.11,1.95,6.47,0.73,0,0,14
-437.07,0.37,935.67,-0.12,5.13,-2.69,0,0,14
-437.07,0.37,935.67,5.98,2.93,-5.74,0,0,14
-437.62,-10.07,934.57,-3.91,3.66,-11.23,0,0,14
-433.96,-22.16,936.22,-0.61,9.4,-4.39,0,0,15
-433.96,-22.16,936.22,-2.2,-0.98,-4.76,0,0,14
-423.16,-24.35,933.11,-2.81,10.38,-4.52,0,0,14
-423.16,-24.35,933.11,-4.76,2.2,-4.88,0,0,14
-413.64,-26,937.68,5.74,3.17,7.81,0,0,14
-413.64,-26,937.68,-4.88,-1.95,0.98,0,1,15
-413.64,-26,937.68,-0.61,-4.52,-2.2,0,0,14
-413.64,-26,937.68,-2.56,5.25,2.56,0,0,14
-413.64,-26,937.68,-0.24,-0.12,0.85,0,0,14
-413.64,-26,937.68,-2.08,-0.61,5.37,0,0,14
-413.82,-23.07,932.92,0.12,0,-7.45,0,0,14
-413.82,-23.07,932.92,-0.98,1.71,3.42,0,1,15
-415.28,-24.17,935.67,3.78,3.66,2.44,0,0,14
-415.28,-24.17,935.67,3.42,-1.1,-6.59,0,0,15
-419.68,-23.44,938.23,4.52,1.22,-3.3,0,0,15
-419.68,-23.44,938.23,-0.24,-2.32,-1.71,0,0,14
-414,-28.56,939.7,-1.22,6.23,-0.49,0,0,14
-414,-28.56,939.7,2.44,1.83,-1.22,0,0,14
-404.3,-25.82,940.61,-1.46,-2.56,-14.89,0,0,15
-404.3,-25.82,940.61,-1.95,0.12,3.91,0,0,14
-387.45,-21.61,943.36,-0.98,1.95,3.05,0,0,14
-387.45,-21.61,943.36,3.78,-0.61,-2.2,0,0,14
-372.8,-15.01,946.47,6.96,-1.1,-0.37,0,0,15
-372.8,-15.01,946.47,1.71,5.25,8.06,0,0,14
-361.27,-9.89,944.09,-4.27,5.86,-1.46,0,0,15
-361.27,-9.89,944.09,3.91,-1.59,-6.1,0,0,14
-354.31,-14.1,941.16,1.83,6.84,2.93,0,0,15
-354.31,-14.1,941.16,-0.73,2.08,6.1,0,0,15
-362.18,-13.37,942.08,-0.61,-1.59,-2.56,0,1,14
-362.18,-13.37,942.08,1.83,-2.32,5.37,0,0,14
-371.15,-20.14,945.01,-1.95,-3.91,-5,0,0,14
-371.15,-20.14,945.01,2.93,4.88,4.39,0,0,14
-377.75,-24.9,943.36,-2.93,0.73,5.86,0,0,15
-377.75,-24.9,943.36,-7.32,-1.34,2.08,0,0,15
-382.51,-23.07,941.53,5.62,1.71,-0.61,0,-1,14
-382.51,-23.07,941.53,4.27,3.54,7.57,0,0,14
-380.31,-34.42,941.35,-3.05,6.1,9.28,0,0,15
-380.31,-34.42,941.35,-2.32,3.42,-3.05,0,0,14
-374.63,-35.89,942.44,-0.73,1.95,4.27,0,0,14
-374.63,-35.89,942.44,0.49,-0.37,0.49,0,0,15
-371.7,-39.55,943.54,-0.98,-1.1,1.59,0,1,15
-366.58,-40.65,942.63,-0.85,-2.08,3.17,0,0,14
-366.58,-40.65,942.63,-5.98,2.81,-1.59,0,0,15
-369.51,-35.89,944.64,-0.73,0,2.56,0,-1,15
-369.51,-35.89,944.64,3.3,-1.34,4.27,0,0,15
-371.52,-33.14,946.47,2.56,4.15,-4.03,0,0,14
-371.52,-33.14,946.47,-1.83,5.62,-5.37,0,0,14
-371.52,-33.14,946.47,-0.12,-1.59,-3.05,0,0,15
-371.52,-33.14,946.47,7.32,-3.42,-3.17,0,0,14
-371.52,-33.14,946.47,3.54,4.03,-2.44,0,0,14
-371.52,-33.14,946.47,4.15,1.71,9.77,0,-2,14
-384.89,-35.52,940.8,0,0.24,-1.22,0,0,15
-384.89,-35.52,940.8,-6.59,1.34,-1.59,0,1,14
-383.79,-34.61,943.36,-0.12,0.49,6.96,0,0,15
-383.79,-34.61,943.36,-2.56,-6.47,0.49,0,0,14
-371.89,-31.49,941.71,-3.66,0.61,9.28,0,2,15
-371.89,-31.49,941.71,-2.81,-3.17,-2.44,0,0,15
-362.37,-32.04,943.18,2.2,-0.37,-3.17,0,0,15
-362.37,-32.04,943.18,3.3,1.34,-2.44,0,0,14
-357.97,-32.59,947.39,4.39,3.3,6.59,0,0,15
-357.97,-32.59,947.39,-4.64,-6.84,-8.18,0,0,14
-353.76,-31.68,949.4,-0.12,0.85,-9.89,0,0,14
-353.76,-31.68,949.4,1.95,0,2.81,0,0,15
-357.6,-34.79,946.29,2.56,0.73,0.98,0,0,15
-357.6,-34.79,946.29,-2.44,2.2,-8.54,0,0,14
-363.83,-33.87,944.27,1.95,-0.49,-1.71,0,1,15
-363.83,-33.87,944.27,-5.37,0,-4.03,0,0,14
-376.83,-26.37,939.15,0.24,0.37,-4.88,0,0,14
-376.83,-26.37,939.15,-3.91,-0.85,-1.1,0,0,14
-389.83,-28.2,936.77,4.03,1.46,0.85,0,0,14
-389.83,-28.2,936.77,-2.93,4.64,1.95,0,0,15
-391.48,-28.93,936.4,-2.56,0.85,-1.59,0,0,15
-391.48,-28.93,936.4,-1.95,-6.59,-0.37,0,0,15
-396.24,-23.62,940.06,4.88,3.42,7.45,0,0,15
-396.24,-23.62,940.06,1.71,-0.12,2.32,0,0,14
-386.9,-23.07,942.99,-1.22,-8.42,-7.69,0,0,14
-386.9,-23.07,942.99,8.42,-1.83,2.08,0,0,14
-378.66,-19.96,946.29,5.37,0.49,-0.49,0,0,14
-378.66,-19.96,946.29,-1.95,-2.32,1.71,0,0,15
-370.61,-17.21,942.63,5.49,0.12,-3.54,0,0,15
-370.61,-17.21,942.63,0.61,1.34,-0.61,0,0,14
-367.68,-16.66,941.71,-0.98,3.3,3.05,0,-1,14
-370.24,-19.04,942.63,0.85,0.98,1.95,0,0,14
-370.24,-19.04,942.63,-6.84,1.71,0.61,0,0,15
-379.76,-19.23,941.16,2.56,6.47,5.49,0,0,15
-379.76,-19.23,941.16,1.1,0.49,3.3,0,0,14
-384.7,-27.83,940.98,7.57,0.85,-4.64,0,0,14
-384.7,-27.83,940.98,5.49,-2.32,-0.73,0,0,15
-384.7,-27.83,940.98,-0.37,2.44,-0.85,0,-1,14
-384.7,-27.83,940.98,1.22,0.37,-6.84,0,0,15
-384.7,-27.83,940.98,5.74,0,8.91,0,0,14
-384.7,-27.83,940.98,-5,-3.54,-7.2,0,0,14
-379.03,-27.65,939.7,4.76,4.88,7.45,0,0,15
-379.03,-27.65,939.7,1.83,-1.95,-5.86,0,2,15
-383.42,-23.8,942.44,2.93,7.32,3.42,0,0,15
-383.42,-23.8,942.44,1.71,-2.93,-3.17,0,0,14
-386.54,-21.97,946.11,-0.73,2.69,-0.37,0,0,14
-386.54,-21.97,946.11,2.44,-2.81,0.98,0,0,15
-384.34,-17.21,942.81,2.44,1.95,-0.49,0,0,14
-384.34,-17.21,942.81,2.69,1.46,7.57,0,0,14
-387.45,-14.47,938.05,0.85,-3.05,3.05,0,0,15
-387.45,-14.47,938.05,1.34,0.98,-3.78,0,-1,15
-390.75,-16.48,934.02,-0.61,0.73,1.34,0,0,14
-390.75,-16.48,934.02,-0.73,-7.93,4.15,0,0,15
-392.21,-18.31,935.67,-3.78,3.17,-3.78,0,0,14
-392.21,-18.31,935.67,0.85,-4.64,-3.91,0,0,15
-395.14,-25.82,935.85,-3.54,-0.85,-3.78,0,0,15
-395.14,-25.82,935.85,-0.73,0.61,-7.93,0,0,15
-399.72,-28.93,938.42,1.34,0.61,-2.08,0,0,14
-399.72,-28.93,938.42,-1.1,0,-6.47,0,0,15
-396.24,-35.71,936.04,-10.5,-1.83,-3.17,0,0,14
-396.24,-35.71,936.04,1.71,-2.69,-10.99,0,0,14
-392.4,-40.28,938.05,-1.34,2.44,11.11,0,0,14
-392.4,-40.28,938.05,0.49,-3.91,5.13,0,0,15
-390.38,-39.18,941.35,-1.22,0,2.93,0,0,15
-390.38,-39.18,941.35,-0.49,-4.88,0.49,0,0,14
-386.72,-37.72,940.61,-3.78,-3.05,1.71,0,0,15
-386.72,-37.72,940.61,-2.2,1.95,5.62,0,1,15
-379.76,-32.23,939.33,-5.86,-4.76,-0.61,0,0,14
-379.76,-32.23,939.33,1.1,0.61,4.76,0,0,15
-378.3,-28.75,939.88,3.78,-4.27,-3.05,0,-1,14
-378.3,-28.75,939.88,-9.64,-3.91,-3.54,0,0,15
-373.54,-25.63,941.89,1.1,-0.85,0.12,0,0,15
-374.27,-23.99,941.71,-3.3,-2.32,4.88,0,-1,15
-374.27,-23.99,941.71,0.24,-6.96,-2.32,0,0,15
-373.17,-24.9,943.73,-3.05,-0.24,5.37,0,0,15
-373.17,-24.9,943.73,2.44,-6.23,3.3,0,0,14
-364.56,-21.61,944.27,0.61,0.73,1.1,0,0,14
-364.56,-21.61,944.27,2.44,-1.83,2.81,0,0,14
-364.56,-21.61,944.27,1.22,-7.2,-3.17,0,0,14
-364.56,-21.61,944.27,2.56,-5.25,5.62,0,0,14
-364.56,-21.61,944.27,2.69,-4.27,6.1,0,0,14
-364.56,-21.61,944.27,7.57,3.42,7.2,0,0,14
-356.51,-31.31,947.39,-5.74,-5.86,0.73,0,0,14
-356.51,-31.31,947.39,3.66,1.71,-0.73,0,0,14
-355.59,-30.94,949.58,-2.44,1.1,5.37,0,0,14
-355.59,-30.94,949.58,-0.49,-1.1,-2.2,0,-1,15
-359.99,-28.56,947.02,5.74,-7.08,-0.73,0,0,15
-359.99,-28.56,947.02,-6.1,-3.17,7.69,0,0,14
-366.39,-28.93,943.73,1.46,0.12,6.59,0,0,14
-366.39,-28.93,943.73,3.66,-0.61,2.32,0,0,15
-375.37,-17.94,943.54,3.54,-1.59,-0.61,0,0,14
-375.37,-17.94,943.54,1.46,3.54,-1.59,0,0,14
-379.76,-15.38,938.78,4.88,-3.66,3.91,0,0,14
-379.76,-15.38,938.78,1.83,2.2,2.69,0,0,14
-382.14,-16.85,936.58,-0.98,-1.59,-9.03,0,0,14
-382.14,-16.85,936.58,0.37,1.59,-0.73,0,1,14
-379.39,-14.28,941.16,-1.71,-0.98,3.54,0,0,15
-379.39,-14.28,941.16,-1.95,-2.2,-4.03,0,0,15
-376.1,-15.56,948.67,-2.2,-3.05,0.85,0,0,14
-376.1,-15.56,948.67,1.83,1.34,-6.47,0,0,14
-364.56,-18.68,950.68,0.12,-0.73,4.15,0,0,15
-364.56,-18.68,950.68,-1.34,-3.66,-0.37,0,0,14
-357.6,-22.34,946.47,5,5.86,-5.37,0,0,14
-357.6,-22.34,946.47,-0.37,-2.32,-9.77,0,-1,14
-356.69,-25.63,944.27,3.3,-7.93,-7.2,0,0,14
-356.69,-25.63,944.27,-5.49,-6.23,-11.23,0,0,14
-354.86,-22.16,946.47,3.78,-6.59,3.17,0,0,14
-354.86,-22.16,946.47,2.93,-2.56,0.85,0,0,14
-358.34,-20.69,944.46,12.82,3.17,-4.03,0,0,15
-358.34,-20.69,944.46,1.59,-2.69,1.83,0,0,14
-357.24,-21.06,945.92,1.1,-5,-1.59,0,0,15
-357.24,-21.06,945.92,-3.3,8.06,-3.3,0,0,14
-353.39,-16.66,946.11,6.47,3.42,5,0,0,14
-349,-14.83,945.56,3.91,1.46,-0.73,0,0,14
-349,-14.83,945.56,-2.32,-5.49,-9.4,0,0,15
-349,-13.55,947.2,7.2,-0.49,-4.03,0,0,15
-349,-13.55,947.2,0.24,-3.54,-4.27,0,0,14
-349.73,-9.89,951.42,-0.12,-1.71,10.62,0,0,14
-349.73,-9.89,951.42,1.46,7.57,0,0,0,14
-349.73,-9.89,951.42,0.49,-1.59,6.1,0,0,14
-349.73,-9.89,951.42,-6.47,-0.37,-5.49,0,0,15
-349.73,-9.89,951.42,-2.93,1.71,-1.1,0,0,14
-349.73,-9.89,951.42,1.22,1.83,-3.78,0,0,14
-354.68,-19.23,947.75,-7.45,-1.83,4.76,0,0,14
-354.68,-19.23,947.75,-1.59,1.71,6.1,0,0,14
-352.29,-27.65,944.82,-3.05,-3.42,-2.69,0,0,14
-352.29,-27.65,944.82,7.69,5.37,1.46,0,0,14
-354.86,-25.09,941.89,-2.56,4.03,-4.03,0,0,14
-354.86,-25.09,941.89,-6.47,-6.59,-4.15,0,-1,14
-357.97,-28.02,945.92,-6.96,-6.84,-1.22,0,0,14
-357.97,-28.02,945.92,-5.62,-6.1,-2.69,0,0,14
-357.6,-29.66,949.77,4.76,-5.74,7.69,0,0,14
-357.6,-29.66,949.77,4.15,-0.85,-10.62,0,0,14
-355.96,-25.45,949.22,6.35,1.95,-0.73,0,0,14
-355.96,-25.45,949.22,6.35,3.91,3.42,0,1,14
-353.58,-24.72,948.49,0.73,-0.37,-4.52,0,0,14
-353.58,-24.72,948.49,-0.73,1.71,-3.3,0,0,14
-351.93,-25.82,946.84,-2.69,-2.93,-1.22,0,0,15
-351.93,-25.82,946.84,-4.76,-8.67,-2.44,0,0,15
-353.76,-23.44,947.02,-1.22,-4.15,-5,0,0,14
-353.76,-23.44,947.02,-0.98,-3.42,-0.85,0,0,14
-354.49,-25.09,947.02,-3.05,-1.95,3.78,0,1,14
-354.49,-25.09,947.02,-0.98,-3.78,-0.24,0,0,15
-359.8,-24.17,946.47,-0.98,0.98,0.12,0,0,15
-359.8,-24.17,946.47,-0.61,2.08,-2.69,0,0,14
-359.07,-25.82,944.82,2.93,0.37,0.37,0,0,14
-359.07,-25.82,944.82,0.37,-3.3,6.84,0,0,14
-356.14,-27.83,941.89,-4.39,4.76,11.84,0,0,14
-356.14,-27.83,941.89,-2.08,-1.34,1.1,0,0,15
-356.51,-31.49,942.63,-3.66,6.96,-0.85,0,0,15
-356.51,-31.49,942.63,-7.2,0,-4.03,0,0,15
-354.13,-29.85,946.66,1.59,-1.83,0.85,0,0,15
-354.13,-29.85,946.66,-0.61,-0.37,8.3,0,0,14
-354.13,-31.13,949.04,2.32,-0.73,0.61,0,0,14
-354.68,-29.85,950.13,-0.12,6.47,-5.37,0,-1,14
-354.68,-29.85,950.13,3.54,-2.2,5.98,0,0,14
-357.6,-26.55,949.58,4.76,-7.69,-8.18,0,0,14
-357.6,-26.55,949.58,1.83,2.08,1.34,0,0,14
-362.73,-26.73,945.92,4.39,2.08,6.35,0,0,14
-362.73,-26.73,945.92,5.49,1.83,-3.91,0,0,14
-363.28,-23.44,943.54,-0.61,1.59,-0.98,0,0,14
-363.28,-23.44,943.54,-1.1,3.3,-5.13,0,1,14
-363.28,-23.44,943.54,4.39,6.84,-5.62,0,0,15
-363.28,-23.44,943.54,-4.88,-5.62,-3.17,0,0,14
-362.18,-15.56,942.08,-0.37,-3.54,-3.3,0,0,14
-362.18,-15.56,942.08,-0.12,1.22,-3.66,0,0,14
-358.89,-10.25,945.74,4.52,3.3,-5.37,0,0,14
-358.89,-10.25,945.74,6.23,2.69,3.78,0,0,14
-352.48,-1.1,945.74,-1.95,-0.73,-2.69,0,0,15
-352.48,-1.1,945.74,0,4.52,5.13,0,0,15
-355.59,-1.28,948.49,-2.2,0.61,2.69,0,0,14
-355.59,-1.28,948.49,2.56,6.59,8.54,0,0,14
-347.9,5.31,953.06,1.46,1.83,1.83,0,0,14
-347.9,5.31,953.06,-3.54,5.62,-1.22,0,0,14
-347.53,8.97,952.33,3.91,2.44,0.12,0,0,14
-347.53,8.97,952.33,2.08,5.98,4.39,0,0,14
-345.89,4.58,948.49,-0.61,0.73,1.95,0,0,15
-345.89,4.58,948.49,2.93,8.06,-0.61,0,0,14
-349.18,-1.46,944.64,4.76,-2.93,-3.54,0,0,15
-349.18,-1.46,944.64,-1.95,5.62,5.86,0,0,14
-352.66,-8.79,942.81,-7.08,3.78,-9.52,0,0,14
-352.66,-8.79,942.81,0.85,4.52,-0.12,0,0,15
-360.72,-22.71,940.06,4.52,5.86,5,0,0,14
-360.72,-22.71,940.06,-8.67,1.71,9.28,0,0,14
-366.21,-35.34,943.91,5.74,4.52,-4.52,0,0,14
-366.21,-35.34,943.91,-3.05,0.73,5.74,0,-1,14
-372.44,-46.51,947.02,0.85,-0.61,1.95,0,0,14
-372.44,-46.51,947.02,0.73,-3.54,-8.79,0,0,14
-377.2,-53.47,944.27,3.78,2.2,1.83,0,0,14
-377.2,-53.47,944.27,3.66,-4.64,-2.56,0,0,14
-379.39,-58.04,942.63,-1.34,-3.17,-4.27,0,1,14
-379.39,-58.04,942.63,-2.93,1.83,-0.12,0,0,14
-388.37,-58.78,941.71,4.76,8.18,0.49,0,0,14
-388.37,-58.78,941.71,3.54,0.61,-1.46,0,0,14
-394.59,-55.11,946.11,-0.85,-0.37,3.66,0,0,14
-398.62,-48.34,943.54,-1.46,2.2,-2.93,0,-1,14
-398.62,-48.34,943.54,-1.59,-1.71,0.98,0,0,14
-400.45,-41.38,938.6,-5.37,-3.3,-2.08,0,0,14
-400.45,-41.38,938.6,-1.83,1.1,-4.39,0,0,14
-398.99,-37.17,937.68,3.54,-1.71,1.83,0,0,14
-398.99,-37.17,937.68,2.32,2.32,-0.73,0,0,14
-399.17,-34.24,938.42,2.81,-2.81,-6.84,0,0,15
-399.17,-34.24,938.42,6.71,-0.49,9.52,0,0,14
-399.17,-34.24,938.42,2.08,2.32,0.61,0,0,15
-399.17,-34.24,938.42,-1.95,-6.47,-5.37,0,0,14
-384.34,-26.92,944.46,2.44,-4.03,0.37,0,1,14
-384.34,-26.92,944.46,-2.2,6.96,-9.52,0,0,14
-378.48,-24.35,943.73,-7.08,-0.12,-1.71,0,0,14
-378.48,-24.35,943.73,-2.32,-3.66,-0.61,0,0,15
-375.18,-22.89,942.81,-3.05,3.78,-5.37,0,0,14
-375.18,-22.89,942.81,5.49,7.69,-4.03,0,0,15
-378.48,-18.68,941.89,-0.73,0.24,3.42,0,0,14
-378.48,-18.68,941.89,6.23,-3.3,-2.32,0,1,14
-385.62,-18.86,940.25,2.69,0.12,-5.13,0,0,15
-385.62,-18.86,940.25,-0.98,-3.42,0.37,0,0,14
-393.68,-16.85,940.43,-5.25,-4.27,4.39,0,0,15
-393.68,-16.85,940.43,-3.91,-0.61,1.1,0,0,15
-399.17,-10.25,943.36,-7.57,-3.54,-5.25,0,-1,14
-399.17,-10.25,943.36,4.39,4.39,2.93,0,0,14
-400.45,-8.42,940.06,2.08,3.42,0,0,0,14
-400.45,-8.42,940.06,-6.84,4.76,-4.64,0,0,15
-388.55,-9.89,938.42,1.46,1.71,8.67,0,0,15
-388.55,-9.89,938.42,3.3,0.49,3.42,0,0,14
-382.69,-10.99,939.88,-2.2,0.61,-7.2,0,0,14
-382.69,-10.99,939.88,0.85,-1.1,-1.83,0,0,14
-379.58,-16.85,942.63,0.49,0.37,-2.2,0,0,14
